sourceid rave_met rave_metcorr rave_meterr rave_teff rave_tefferr rave_logg rave_loggerr lamost_met lamost_meterr lamost_teff lamost_tefferr lamost_logg lamost_loggerr tgas_parallax tgas_parallaxerr
893550937863210752 nan nan nan nan nan nan nan -0.018 0.118 6597.78 116.95 4.108 4.108 2.39689251308 0.632057271882
1810218729741505280 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.54141018501 0.58967933123
1541532207133249920 nan nan nan nan nan nan nan nan nan nan nan nan nan 3.46836828512 0.285299921483
1962153850672783872 nan nan nan nan nan nan nan nan nan nan nan nan nan 2.31141789054 0.247184079531
4290415077347790208 nan nan nan nan nan nan nan nan nan nan nan nan nan 2.48151187766 0.600639919708
5842782215662936576 nan nan nan nan nan nan nan nan nan nan nan nan nan 20.2363547777 0.219849105377
3958951938346951168 nan nan nan nan nan nan nan nan nan nan nan nan nan 16.8742753727 0.243866566293
3958951938346951168 nan nan nan nan nan nan nan nan nan nan nan nan nan 16.8742753727 0.243866566293
1692267073683957376 nan nan nan nan nan nan nan nan nan nan nan nan nan 14.6781558669 0.218515265819
3578137838413202688 nan nan nan nan nan nan nan nan nan nan nan nan nan 17.6252873031 0.304814788545
